username,followers,following,public_repos,public_gists,account_age_days,bio,label,burst_score,posting_regularity_score,time_of_day_entropy,active_hours_count,follow_velocity,duplicate_content_ratio,sentiment_variance,profile_completeness_score,mutual_follower_ratio
1234567890ab,19.0,2243.0,0.0,0.0,5.0,make money online → bio link,1,0.611,0.951,0.111,4.0,206.75,0.896,0.0547,0.043,0.0482
free_follower_bot,7.0,814.0,2.0,0.0,58.0,follow for follow back,1,0.935,0.877,0.336,4.0,213.93,0.97,0.0707,0.117,0.0023
olivia_draws,53.0,2.0,8.0,24.0,4673.0,fitness coach 💪 DM for training plans,0,0.129,0.306,0.931,17.0,3.631,0.125,0.3537,0.934,0.5084
john_doe,1.0,33.0,15.0,22.0,639.0,Entrepreneur | Founder @startup,0,0.049,0.107,0.878,14.0,0.319,0.055,0.398,0.929,0.221
photo_by_anna,68.81661161630277,37.80277954561906,4.903495468931171,11.35731323314192,633.1099527504939,Gaming streamer | Twitch partner,0,0.0007788286668448142,0.26095977802549775,0.834181853796804,14.186401589026577,5.8568090122811425,0.19306498171370662,0.3200957785217174,0.6914624247900348,0.5519758235204876
a8f7d3k9p2,6.0,1681.0,1.0,0.0,9.0,,1,0.846,0.857,0.373,4.0,98.26,0.797,0.0339,0.298,0.0358
noah_films,0.0,89.09280618582504,2.878105014063487,19.800420244924563,1295.5915284334521,High school teacher | making STEM fun,0,0.0965303575619186,0.2964443571785765,0.7251223736823411,8.867263471435354,11.722215462988878,0.04184422543105004,0.2253103166044841,0.8187077590257074,0.17075498085556992
get_rich_88,16.0,1205.0,1.0,0.0,21.0,,1,0.865,0.908,0.157,2.0,212.36,0.783,0.0787,0.077,0.0196
bot_account_7,9.0,2762.0,0.0,0.0,4.0,♻️ repost to win $1000,1,0.791,0.935,0.134,2.0,171.78,0.939,0.0537,0.09,0.0419
grace_beauty,360.0,24.0,24.0,24.0,1494.0,Traveler | 50+ countries visited,0,0.103,0.421,0.948,11.0,4.218,0.182,0.5073,0.96,0.2767
emma.j,14.0,6.0,53.0,21.0,5000.0,Architect | sustainable design,0,0.054,0.14,0.968,17.0,1.996,0.032,0.4687,0.831,0.1687
code_master,0.0,0.0,11.721134767956666,16.472325985888283,5107.620166047462,High school teacher | making STEM fun,0,0.0,0.47171250440558254,0.7868638956970285,15.578434820348852,0.0,0.17980727964123738,0.6046777700086349,0.631609963540221,0.1806233364357163
rachel_reads,75.23138453271835,32.21817103007734,8.11843232456086,18.64988988481522,2939.0673965587266,Marketing professional | keynote speaker,0,0.05934356686319951,0.18735926296029143,0.8004403495297463,13.170266825813858,1.153543486622942,0.06502858910911727,0.5843029283109359,0.9309154985734532,0.48537390416962795
daniel_f,25.0,121.0,10.0,25.0,5000.0,Architect | sustainable design,0,0.101,0.496,0.869,16.0,2.286,0.066,0.2228,0.811,0.5433
ava_dances,17.0,16.0,6.0,16.0,1005.0,Musician. Coffee addict.,0,0.141,0.261,0.893,13.0,4.91,0.141,0.4137,0.673,0.4237
fit_jessica,101.35947105440786,25.024736770588948,24.266806372766695,3.2063474815988418,5032.045961259393,software engineer @ Google,0,0.030948691196720328,0.40049389206968244,0.8193314713676683,7.9411105121565,7.263100141439995,0.038691818584284686,0.40581504938612123,0.6444596820400484,0.4741566408500821
get_rich_88,0.0,2531.310070445311,2.3394431245791414,0.5822168001579449,0.0,,1,0.9347274639801753,0.971991384538799,0.41759044587234717,1.4144930877239899,203.65545313171748,0.8472435158509034,0.044928901440524395,0.026857856019094385,0.048135948121461825
acc29471838,13.0,2628.0,0.0,0.0,12.0,btc eth airdrop free coins,1,0.663,0.919,0.36,1.0,137.33,0.765,0.0192,0.065,0.0313
crypto_king_9999,30.81216128983527,431.49878935452404,1.5035991418948176,0.27725469371720624,0.0,crypto signals ✅ 99% win rate,1,0.7034237655779787,0.8533472883490799,0.32881377526299843,3.2646704905522532,82.11476867920895,0.9207199852250048,0.02138050479734004,0.10245679142886135,0.03402577266932111
chris_builds,1.0,13.0,20.0,27.0,690.0,Chef | Recipe creator,0,0.117,0.148,0.918,11.0,3.549,0.165,0.3894,0.961,0.507
real_human_01234,3.0,1878.0,2.0,0.0,9.0,crypto millionaire | teach you how,1,0.829,0.872,0.216,1.0,93.04,0.786,0.0752,0.173,0.0057
olivia_draws,26.0,2.0,11.0,29.0,410.0,Freelance illustrator | art prints available,0,0.14,0.198,0.713,10.0,3.775,0.102,0.4893,0.891,0.1585
sarah_smith,62.0,12.0,6.0,28.0,1622.0,Gaming streamer | Twitch partner,0,0.133,0.212,0.922,9.0,0.851,0.186,0.4061,0.72,0.2619
earn_fast_2024,0.0,1342.6166406692523,1.8094951388038383,0.0,23.229660108824664,FREE gift cards click here,1,0.6308990827079207,0.9140147276182623,0.15445951238258207,2.815123663500375,50.295181595893084,0.8356640969200034,0.027444997377633482,0.20977542511755778,0.018314500492275426
ben_codes,915.0,15.0,4.0,23.0,1481.0,Chef | Recipe creator,0,0.047,0.348,0.946,18.0,1.517,0.148,0.4849,0.679,0.3163
tom_techie,1.8260632720626901,28.835324197448436,9.341703621211758,28.53959716572045,1379.6379856480035,News journalist @NYT,0,0.04043914008690425,0.5122916044758805,0.8641387262025495,14.079440992003574,1.0664690562922603,0.13776993649074978,0.660358696873709,0.8311579040291657,0.14233991079023878
chef_marco,419.0,13.0,10.0,25.0,1791.0,Dance teacher | choreographer,0,0.043,0.478,0.834,13.0,4.458,0.025,0.2853,0.78,0.1251
ben_codes,68.0,33.0,6.0,29.0,2000.0,Data scientist | ML researcher,1,0.112,0.266,0.968,17.0,0.137,0.078,0.3283,0.864,0.2346
chris_builds,199.0,10.0,21.0,25.0,2444.0,Environmental activist,0,0.05,0.382,0.883,16.0,1.024,0.078,0.6808,0.814,0.3008
emma.j,120.0,15.0,214.0,22.0,1326.0,Wildlife photographer based in Kenya,0,0.035,0.168,0.897,10.0,1.192,0.193,0.5878,0.646,0.2523
dev_pete,7.0,8.0,8.0,1.0,527.0,Dog lover | Hiking | Books,0,0.134,0.233,0.706,13.0,1.17,0.062,0.5407,0.747,0.5182
a8f7d3k9p2,16.0,809.0,2.0,0.0,10.0,📈 passive income daily,1,0.946,0.872,0.307,1.0,85.48,0.794,0.0841,0.255,0.0409
ethan_games,216.0,24.0,36.0,4.0,2708.0,Teacher & lifelong learner,0,0.017,0.5,0.9,9.0,4.689,0.049,0.6312,0.733,0.4466
f4f_master_99,4.0,301.0,2.0,0.0,18.0,DM me to grow your account fast,1,0.869,0.87,0.186,1.0,117.5,0.916,0.0915,0.282,0.0265
ben_codes,366.0,21.0,18.0,18.0,529.0,News journalist @NYT,0,0.127,0.316,0.812,13.0,1.699,0.147,0.596,0.887,0.5482
zz_promo_zz,16.0,2685.0,1.0,0.0,35.0,DM me to grow your account fast,1,0.683,0.931,0.198,3.0,218.07,0.95,0.0568,0.199,0.0324
grace_beauty,2.0,29.0,4.0,22.0,3290.0,mom of 3 | foodie,0,0.018,0.484,0.757,14.0,2.724,0.111,0.6329,0.636,0.5763
code_master,8.0,26.0,26.0,27.0,2079.0,software engineer @ Google,0,0.114,0.174,0.676,9.0,3.453,0.063,0.4522,0.998,0.5524
paul_runs,104.0,3.0,13.0,1.0,2790.0,Entrepreneur | Founder @startup,0,0.026,0.294,0.762,11.0,3.481,0.07,0.5568,0.75,0.1586
bot291847362,11.416084929367832,2759.8046864548437,0.9548663738524222,0.12694082441579746,0.0,airdrop $ETH daily,1,0.6294038417583894,0.9865273845240871,0.2931902597302627,3.623801845072657,284.92274556681565,0.8707373043947403,0.0716208112631236,0.1741521757165824,0.04298114399009318
emma.j,56.0,16.0,16.0,5.0,4376.0,Dance teacher | choreographer,0,0.103,0.479,0.945,9.0,3.871,0.134,0.5356,0.869,0.2435
emma.j,103.0,10.0,9.0,15.0,5000.0,Environmental activist,0,0.03,0.268,0.665,8.0,3.274,0.008,0.6511,0.682,0.581
zz_promo_zz,17.0,2192.0,0.0,0.0,30.0,,1,0.737,0.867,0.207,4.0,225.76,0.926,0.0278,0.169,0.0123
follow_back_101,0.0,1501.2675655368382,0.0,0.4504396481360243,125.62444615364822,crypto signals ✅ 99% win rate,1,0.8466337733094493,0.9813560113855679,0.3256795863363389,2.8632096873038524,218.0113998181948,0.9224647807104506,0.06177539470680954,0.21111135102262515,0.02925505994688657
ava_dances,3.0,15.0,47.0,29.0,1028.0,Nurse practitioner | women's health advocate,0,0.133,0.146,0.936,13.0,2.993,0.026,0.364,0.963,0.5896
ava_dances,81.0,11.0,29.0,25.0,2180.0,Entrepreneur | Founder @startup,0,0.033,0.147,0.929,17.0,4.054,0.022,0.6607,0.759,0.5758
amy_joy,47.10137814746779,29.744152656259548,6.34558039038771,28.21152764640427,536.9242075518449,fitness coach 💪 DM for training plans,0,0.02496398311892383,0.4300065141782505,0.7262138785232667,11.162508353604334,1.6749836600370087,0.08500061714312626,0.44640069174499797,0.9841746063880772,0.13289192823951748
f4f_master_99,13.0,2781.0,2.0,0.0,11.0,FREE BTC airdrop → link in bio,1,0.636,0.862,0.101,1.0,293.34,0.795,0.0764,0.032,0.0092
q7w8e9r0t1y2,0.0,1341.545814033801,4.209025789926221,0.5093856414902302,0.0,make money online → bio link,0,0.6557466821077891,0.973377891267248,0.26959133572896476,2.9633126248545594,110.12047955066346,0.8256816143866134,0.06175798966852839,0.17427327544259283,0.0491728615736875
fit_jessica,68.0,21.0,14.0,11.0,368.0,Chef | Recipe creator,0,0.012,0.175,0.811,12.0,1.451,0.15,0.3547,0.678,0.3648
fit_jessica,0.0,65.29473595678978,33.90703709058036,3.576892075770186,4880.63073711423,Dance teacher | choreographer,0,0.06656360833403835,0.38615806651040496,0.6684135818680166,10.839611885213499,6.569212243219939,0.08798974399171372,0.4433788015656393,0.6873790365433335,0.1879473114071091
amy_joy,8.0,21.0,32.0,24.0,1840.0,Podcaster | interviewing founders,0,0.132,0.235,0.747,16.0,3.669,0.006,0.4011,0.848,0.2716
a8f7d3k9p2,5.0,2322.0,0.0,0.0,18.0,FREE gift cards click here,1,0.684,0.914,0.257,2.0,198.28,0.835,0.0812,0.222,0.0241
user8374629,0.0,934.6068891668223,3.2504580703982318,0.30912099942160354,0.0,make money online → bio link,1,0.9464194025342065,0.8904118435877286,0.3586535036799219,2.6133467845430745,171.0757417750989,0.7822520512085815,0.03935424524063888,0.27011609068579145,0.01657052494373939
ben_codes,157.0,13.0,1.0,11.0,5000.0,Environmental activist,0,0.125,0.324,0.685,18.0,4.876,0.079,0.227,0.819,0.108
code_master,23.0,4.0,19.0,27.0,1539.0,Entrepreneur | Founder @startup,0,0.106,0.331,0.696,11.0,0.548,0.015,0.5382,0.617,0.4809
grace_beauty,14.293898848875761,0.0,7.139223511183774,5.546954673953422,1487.081007709507,Dog lover | Hiking | Books,0,0.01431908044071508,0.475725001201154,0.9060758936963003,13.776757996816993,2.481610649782424,0.17761156554067298,0.6247595423633272,0.700080640487559,0.26046161945132124
alex_travel,4.0,13.0,23.0,13.0,5000.0,Musician. Coffee addict.,0,0.031,0.357,0.71,14.0,3.059,0.017,0.6595,0.929,0.5726
9182736450,10.0,1498.0,1.0,0.0,56.0,promo available 📩,1,0.792,0.886,0.247,3.0,232.63,0.932,0.0835,0.11,0.0073
ava_dances,8.0,16.0,37.0,21.0,815.0,News journalist @NYT,0,0.097,0.115,0.899,12.0,1.361,0.022,0.2471,0.703,0.4737
daniel_f,82.0,11.0,68.0,18.0,2898.0,Developer | Open source enthusiast,0,0.146,0.377,0.695,11.0,2.566,0.019,0.5185,0.705,0.5807
fit_jessica,775.2233208230675,12.726207295008038,23.537233348319308,20.42702014948777,1499.952554208911,Environmental activist,0,0.04726911684042751,0.4357013925233431,0.9110432326966689,17.046170714142587,0.0,0.07026207724149239,0.3253982105520607,0.9894168629484379,0.21048536339077
real_human_01234,16.0,2327.0,2.0,0.0,43.0,📈 passive income daily,1,0.761,0.971,0.119,1.0,83.94,0.769,0.0692,0.012,0.0175
nina_art,1.0,28.0,3.0,1.0,3048.0,Environmental activist,0,0.116,0.42,0.755,14.0,2.457,0.174,0.606,0.682,0.5003
bot291847362,4.0,1048.0,2.0,0.0,40.0,follow for follow back,1,0.653,0.851,0.228,3.0,291.67,0.916,0.0487,0.006,0.0107
tom_techie,4.0,7.0,42.0,26.0,3756.0,Teacher & lifelong learner,1,0.131,0.258,0.853,8.0,2.828,0.001,0.3621,0.88,0.43
luke_designs,51.0,60.0,3.0,25.0,679.0,software engineer @ Google,0,0.022,0.269,0.702,13.0,2.163,0.143,0.6505,0.801,0.5283
chef_marco,3.0,148.0,52.0,25.0,903.0,Environmental activist,0,0.072,0.246,0.809,8.0,0.482,0.175,0.3172,0.959,0.198
bot291847362,0.0,1107.0643167190092,2.6787272895027234,0.6283801001868727,21.91017313057451,official giveaway account,1,0.8340064941519681,0.8942837239755113,0.0983742930623008,0.8914099479815939,192.5048097749682,0.8728975550914766,0.004650429138093999,0.09156761111918395,0.02487005418118421
chef_marco,155.01308858266322,48.70103108481267,2.706168706418975,12.388191980503251,1809.7065605101113,Yoga instructor | wellness coach,0,0.05189710208804965,0.3259555783681387,0.6332119709274756,9.09622681804626,0.0,0.16071388505351525,0.3063667996295132,0.7961487765890412,0.30839419798989637
ava_dances,9.0,10.0,5.0,4.0,365.0,Traveler | 50+ countries visited,0,0.14,0.528,0.691,16.0,0.884,0.193,0.5102,0.736,0.3184
grace_beauty,10.0,54.0,37.0,24.0,1330.0,Retired engineer | amateur astronomer,0,0.125,0.297,0.708,11.0,4.609,0.156,0.6393,0.688,0.2473
ben_codes,67.0,9.0,23.0,15.0,1609.0,Freelance illustrator | art prints available,0,0.128,0.293,0.982,18.0,1.205,0.049,0.4277,0.61,0.5155
sarah_smith,11.0,46.0,7.0,20.0,365.0,Yoga instructor | wellness coach,0,0.022,0.116,0.959,12.0,4.06,0.121,0.3346,0.775,0.1507
code_master,62.0,66.0,15.0,24.0,1137.0,Entrepreneur | Founder @startup,0,0.084,0.235,0.81,14.0,4.303,0.067,0.308,0.788,0.3488
zz_promo_zz,11.0,1040.0,2.0,0.0,52.0,follow for follow back,1,0.874,0.868,0.107,4.0,241.03,0.91,0.0798,0.021,0.0066
rachel_reads,58.31242623787898,0.0,164.6202431999213,24.22639974526792,663.8216102163375,Data scientist | ML researcher,0,0.05901462754628145,0.15513424671959114,0.6828121867662826,14.99945645051561,0.0,0.18183885616216222,0.6850413428186846,0.7796500670176039,0.2116796694597804
paul_runs,150.0,54.0,5.0,15.0,5000.0,Nurse practitioner | women's health advocate,0,0.012,0.128,0.935,13.0,2.894,0.024,0.2383,0.612,0.2118
rachel_reads,7.0,19.0,28.0,27.0,1170.0,Traveler | 50+ countries visited,0,0.047,0.202,0.952,16.0,1.034,0.149,0.4046,0.838,0.1372
sarah_smith,6.949890523975704,179.4516888018094,18.93069929555937,20.59176905560578,331.7416465531747,Chef | Recipe creator,0,0.03561243196824215,0.27511391305352295,0.7872680236277354,14.92432817633917,3.2013676274962624,0.13897427957411573,0.3780813188217214,0.8186055558334052,0.09996782415384622
airdrop_winner99,3.0,2083.0,0.0,0.0,11.0,crypto signals ✅ 99% win rate,1,0.626,0.893,0.106,3.0,137.34,0.977,0.0532,0.239,0.0431
john_doe,647.0,16.0,41.0,0.0,1610.0,Blogger | Lifestyle & wellness,0,0.06,0.421,0.741,11.0,0.155,0.162,0.5505,0.811,0.4117
photo_by_anna,7.029558242193418,0.0,3.6699325904940254,27.21892738050325,3979.1240670693255,UX designer @Meta,0,0.14133365598567915,0.5404239888792526,0.8717358026290903,8.792037223448068,11.990748286653128,0.20159031111871686,0.39473490921199567,0.9526223742951672,0.18893647641899627
real_human_01234,10.0,1964.0,0.0,0.0,32.0,FREE gift cards click here,1,0.688,0.933,0.332,4.0,283.18,0.769,0.059,0.177,0.0425
fit_jessica,0.0,0.0,24.594626239338126,17.460570857964413,1646.046336987737,UX designer @Meta,0,0.10902978978728885,0.1723849787898042,0.747343732249047,12.80248105932532,3.1138341085648555,0.055088112978597906,0.3958011853000292,0.757366109912249,0.48319981889537356
sophia_teaches,1.0,34.0,5.0,17.0,2065.0,High school teacher | making STEM fun,0,0.127,0.533,0.871,8.0,3.39,0.026,0.3457,0.935,0.2112
tom_techie,24.0,17.0,11.0,10.0,537.0,Nurse practitioner | women's health advocate,0,0.147,0.327,0.882,8.0,2.48,0.14,0.2578,0.939,0.403
code_master,0.0,0.0,3.8211979697238068,24.849123772674567,985.1335433189685,Traveler | 50+ countries visited,0,0.07269680499203475,0.38523646715390464,0.7426459755776268,10.177209100578857,17.405926169282427,0.13399851254746725,0.30411377697452036,0.8857521481733197,0.18450521548704046
rachel_reads,55.0,31.0,273.0,7.0,442.0,Marketing professional | keynote speaker,0,0.103,0.312,0.989,11.0,0.986,0.074,0.542,0.633,0.5271
f4f_master_99,10.0,2255.0,0.0,0.0,35.0,,1,0.698,0.859,0.227,1.0,187.86,0.815,0.0544,0.153,0.0449
dev_pete,1.0,28.0,48.0,29.0,4879.0,fitness coach 💪 DM for training plans,0,0.046,0.149,0.979,9.0,0.204,0.127,0.2991,0.705,0.1587
emma.j,43.0,42.0,1.0,27.0,469.0,Marketing professional | keynote speaker,0,0.05,0.396,0.826,8.0,1.164,0.003,0.4668,0.804,0.2637
earn_fast_2024,14.0,1581.0,0.0,0.0,59.0,,1,0.936,0.939,0.316,4.0,286.24,0.916,0.0672,0.233,0.0355
free_follower_bot,0.0,313.0,2.0,0.0,45.0,investment advisor DM me,1,0.816,0.943,0.329,4.0,230.82,0.716,0.0152,0.06,0.0221
real_human_01234,2.0,401.0,1.0,0.0,59.0,♻️ repost to win $1000,1,0.757,0.882,0.133,4.0,270.04,0.985,0.0306,0.229,0.0268
ethan_games,203.0,24.0,1.0,18.0,545.0,Podcaster | interviewing founders,0,0.013,0.16,0.971,15.0,2.929,0.152,0.4994,0.786,0.4957
noah_films,31.0,96.0,16.0,17.0,1914.0,Architect | sustainable design,0,0.071,0.511,0.776,12.0,4.231,0.097,0.2704,0.907,0.1205
a8f7d3k9p2,8.0,1061.0,0.0,0.0,41.0,📈 passive income daily,1,0.872,0.916,0.145,4.0,169.78,0.771,0.0457,0.143,0.0025
alex_travel,59.0,4.0,89.0,22.0,5000.0,Fashion designer | PR welcome,0,0.131,0.106,0.776,8.0,1.852,0.129,0.42,0.711,0.2932
earn_fast_2024,0.0,1292.6148789992003,3.466825442338339,0.5067365644048759,91.50293944266807,📈 passive income daily,1,0.7703252175829022,0.9290456793764612,0.4087202957571974,2.2900409256948264,303.51552261714363,0.74860592938651,0.040288069331527024,0.09831850636382584,0.006939762563298882
user8374629,19.0,2242.0,2.0,0.0,54.0,crypto millionaire | teach you how,1,0.766,0.943,0.35,4.0,274.52,0.773,0.0562,0.14,0.0202
earn_fast_2024,14.0,1742.0,1.0,0.0,1.0,FREE gift cards click here,1,0.851,0.886,0.148,4.0,55.49,0.893,0.0758,0.229,0.0193
get_rich_88,4.0,2079.0,2.0,0.0,55.0,FREE BTC airdrop → link in bio,1,0.898,0.889,0.306,2.0,253.42,0.953,0.0302,0.258,0.0013
autoliker_pro,1.0,519.0,1.0,0.0,28.0,btc eth airdrop free coins,1,0.709,0.957,0.268,4.0,119.51,0.83,0.0555,0.079,0.0052
acc29471838,11.0,2832.0,1.0,0.0,50.0,crypto millionaire | teach you how,1,0.799,0.944,0.149,3.0,169.69,0.703,0.092,0.271,0.0249
emma.j,13.0,11.0,26.0,29.0,784.0,Environmental activist,0,0.119,0.154,0.814,14.0,0.153,0.046,0.5425,0.74,0.5953
alex_travel,587.0,84.0,39.0,28.0,5000.0,Podcaster | interviewing founders,0,0.124,0.285,0.923,18.0,0.45,0.032,0.2468,0.767,0.13
chef_marco,117.0,57.0,3.0,20.0,365.0,Blogger | Lifestyle & wellness,0,0.091,0.517,0.656,8.0,0.637,0.113,0.4078,0.756,0.5821
sarah_smith,9.0,21.0,7.0,29.0,775.0,Freelance illustrator | art prints available,0,0.077,0.332,0.704,13.0,0.397,0.007,0.6548,0.935,0.2564
tom_techie,80.06219377953889,49.701568259950186,18.29552813886911,16.09679963820536,4111.0894337119635,Yoga instructor | wellness coach,0,0.10422019028171652,0.2729777616855167,0.7985025584098058,8.201470934794553,1.6825999949681856,0.025644494655878265,0.6683216343939894,0.8973905260486624,0.2778288610513642
james_hikes,511.0,16.0,15.0,8.0,4915.0,Traveler | 50+ countries visited,0,0.006,0.322,0.662,10.0,0.738,0.157,0.5132,0.804,0.14
chris_builds,16.0,26.0,11.0,18.0,1495.0,Data scientist | ML researcher,0,0.104,0.359,0.849,18.0,3.921,0.049,0.4886,0.952,0.5971
get_rich_88,5.0,1463.0,1.0,0.0,5.0,official giveaway account,1,0.769,0.856,0.274,1.0,292.44,0.799,0.0232,0.152,0.0047
chef_marco,29.0,25.0,2.0,14.0,5000.0,Entrepreneur | Founder @startup,0,0.093,0.15,0.887,17.0,4.806,0.012,0.3535,0.797,0.5457
ben_codes,141.75673432445524,5.6036171975462965,2.081597391575379,22.75348965833059,2588.842199876051,Freelance illustrator | art prints available,0,0.09185153595945489,0.17951065907648778,0.8656872164362012,10.294643319146026,1.6365094290566473,0.15974944925433082,0.613337261018347,0.9499165297408461,0.23648614989734118
creative_dan,5.0,60.0,3.0,25.0,388.0,Freelance illustrator | art prints available,0,0.108,0.319,0.737,9.0,0.957,0.128,0.2395,0.696,0.5992
real_human_01234,15.303490552475012,1604.239826385792,0.0,0.0,1.597022707402176,📈 passive income daily,1,0.7899839531308959,0.8529066429208136,0.1306721785814427,2.7562558336982015,130.25016673227205,0.7364203429306261,0.034551737782221204,0.05386082803858723,0.009713340199993576
creative_dan,0.0,41.251563920659166,3.251123972527673,12.960384314346848,849.796114271841,fitness coach 💪 DM for training plans,0,0.0805111859788739,0.49616194874205133,0.7925377309221882,16.128726581918347,0.0,0.03799652637110653,0.6117995924984647,0.6410633821809983,0.6107187845193383
john_doe,17.0,4.0,15.0,14.0,3351.0,Yoga instructor | wellness coach,0,0.06,0.366,0.906,10.0,1.503,0.06,0.5052,0.747,0.1761
bot_account_7,14.0,828.0,2.0,0.0,46.0,,1,0.89,0.964,0.345,1.0,126.95,0.742,0.0672,0.241,0.0156
airdrop_winner99,0.0,494.3259353928486,2.4497741303768663,1.1750352264195592,92.39502495584783,airdrop $ETH daily,1,0.6735775522483375,0.8723334740850659,0.142625904426412,1.7113368866654064,252.4726758923282,0.7508321897602493,0.06700734640760285,0.1679412750994153,0.04621849611713869
luke_designs,141.0,52.0,6.0,3.0,2193.0,Wildlife photographer based in Kenya,0,0.07,0.417,0.904,12.0,2.046,0.026,0.4673,0.717,0.4015
f4f_master_99,8.0,1159.0,2.0,0.0,3.0,,1,0.787,0.853,0.317,3.0,189.17,0.744,0.012,0.26,0.0257
alex_travel,655.0,4.0,53.0,15.0,2879.0,News journalist @NYT,0,0.082,0.262,0.909,9.0,1.199,0.069,0.4099,0.849,0.3555
noah_films,1.0,25.0,18.0,18.0,1240.0,Wildlife photographer based in Kenya,0,0.133,0.468,0.782,12.0,2.854,0.15,0.3771,0.796,0.5753
mike_2023,29.0,14.0,2.0,26.0,3686.0,Retired engineer | amateur astronomer,0,0.119,0.429,0.941,14.0,0.528,0.108,0.2798,0.68,0.1327
grace_beauty,35.570479586445515,0.0,16.771229397948446,23.114452133531877,4893.392132017517,Medical student | future doctor,0,0.0,0.21212091714660555,0.8073251634472346,16.752434109726995,2.23277633740784,0.11195709784738025,0.5194088595387547,0.7671147704668498,0.4943804860674923
chef_marco,45.0,5.0,4.0,28.0,2343.0,Teacher & lifelong learner,0,0.143,0.188,0.844,18.0,0.434,0.125,0.6198,0.849,0.131
ava_dances,8.0,19.0,14.0,10.0,3080.0,Yoga instructor | wellness coach,0,0.047,0.343,0.785,10.0,4.328,0.052,0.3649,0.691,0.2145
9182736450,14.0,482.0,2.0,0.0,52.0,promo available 📩,1,0.839,0.884,0.141,2.0,104.46,0.913,0.032,0.087,0.0255
daniel_f,32.0,12.0,1.0,11.0,855.0,mom of 3 | foodie,0,0.018,0.503,0.855,17.0,1.174,0.038,0.5405,0.98,0.2622
tom_techie,82.0,16.0,33.0,13.0,1985.0,Teacher & lifelong learner,0,0.12,0.458,0.938,16.0,4.684,0.056,0.6457,0.623,0.1687
luke_designs,1.0,4.0,3.0,25.0,2309.0,Teacher & lifelong learner,0,0.11,0.227,0.717,11.0,0.462,0.178,0.5955,0.813,0.1753
free_follower_bot,9.0,447.0,2.0,0.0,32.0,promo available 📩,1,0.886,0.954,0.355,1.0,260.92,0.942,0.0287,0.238,0.0169
crypto_king_9999,1.0,2965.0,0.0,0.0,47.0,,1,0.645,0.901,0.347,2.0,187.66,0.784,0.0875,0.204,0.012
mia_cooks,1.0,26.0,16.0,16.0,2673.0,Dog lover | Hiking | Books,0,0.003,0.155,0.86,10.0,2.002,0.17,0.2336,0.968,0.1812
1234567890ab,6.0,885.0,0.0,0.0,43.0,,1,0.791,0.957,0.312,2.0,133.34,0.798,0.0688,0.216,0.0419
