username,followers,following,tweets,bio,is_verified,listed_count,has_profile_pic,label
dev_pete,323171,40,8,,0,0,0,1
tom_techie,50,73,119,Wildlife photographer based in Kenya,0,861,1,0
tim_cook,197475779,783,99972,Professional athlete | Team captain | Brand ambassador,1,404600,1,0
bot_account_7,4793,3460,170400,,0,0,1,1
earn_fast_2024,2337,4851,348448,Real estate investor | DM for passive income secrets,0,0,1,1
nike109,77115,56,81,Fan account. Not official.,0,0,1,1
elonmusk979,259019,44,93,Fan account. Not official.,0,0,1,1
daniel_f,85898,1,1,earn $500/day 👇,0,0,1,1
acc29471838,2306,4629,364984,,0,0,1,1
airdrop_winner99,7,4037,46,,0,0,1,1
lena_captures,50,97,100,Podcaster | interviewing founders,0,137,1,0
the_real_sam,3050235,4885,16305,Gaming streamer | Twitch partner 🎮,0,32169,1,0
paul_runs,121,61,451,Freelance illustrator | art prints available,0,981,1,0
neymarjr944,314851,86,190,Fan account. Not official.,0,0,1,1
mark_adventure,57,64,100,Entrepreneur | Founder @startup,0,965,1,0
therock990,437474,73,65,Fan account. Not official.,0,0,1,1
dev_pete,189,173,100,Environmental activist 🌱,0,56,1,0
surf_with_evan,50,66,100,UX designer @Meta,0,363,1,0
crypto_king_9999,1,3812,49,Real estate investor | DM for passive income secrets,0,0,1,1
jeffbezos119,156642,68,141,Fan account. Not official.,0,0,1,1
earn_fast_2024,35,4227,23,,0,0,0,1
oprah442,319818,5,76,Fan account. Not official.,0,0,1,1
lena_captures,50,26,167,Entrepreneur | Founder @startup,0,243,1,0
neymarjr467,20824,20,10,Fan account. Not official.,0,0,1,1
9182736450,87,4560,6,,0,0,0,1
beyonce,19792253,1350,20857,Professional athlete | Team captain | Brand ambassador,1,201035,1,0
get_rich_88,20,3499,32,Click link below 💰,0,0,1,1
emma.j,50,15,233,Gaming streamer | Twitch partner 🎮,0,672,1,0
justinbieber936,380971,40,166,Fan account. Not official.,0,0,1,1
photo_by_anna,50,33,140,Medical student | future doctor 🩺,0,862,1,0
q7w8e9r0t1y2,685,3088,492025,Click link below 💰,0,0,1,1
airdrop_winner99,2201,3967,154786,♻️ repost to win $1000,0,0,1,1
lena_captures,91252,36,7,FREE BTC airdrop → link in bio,0,0,1,1
jeffbezos,65959357,111,18954,International supermodel | Agency: IMG Models,1,22583,1,0
selenagomez469,212122,25,165,Fan account. Not official.,0,0,1,1
kyliejenner,126329538,1543,50326,Fashion icon | Creative Director @LuxuryBrand,1,126473,1,0
kimkardashian,97395844,684,5990,World-renowned chef 👨‍🍳 | Author of 3 cookbooks,1,242081,1,0
9182736450,12,4270,30,btc eth airdrop free coins,0,0,0,1
zz_promo_zz,62,3982,47,btc eth airdrop free coins,0,0,1,1
free_followers_now,84,4049,1,,0,0,1,1
alex_travel,50,59,445,Yoga instructor | wellness coach 🧘,0,498,1,0
journeys_with_kai,50,71,100,Freelance illustrator | art prints available,1,203,1,0
crypto_king_9999,23,4962,1,Click link below 💰,0,0,0,1
emma.j,251123,20,14,earn $500/day 👇,0,0,1,1
lena_captures,70264,30,7,,0,0,1,1
alex_travel,1521817,4751,39183,Dog lover 🐾 | Hiking | Books,0,24080,1,0
dev_pete,50,72,175,Nurse practitioner | women's health advocate,0,876,1,0
alex_travel,440770,20,13,📈 passive income daily,0,0,1,1
follow_back_101,77,3040,22,Click link below 💰,0,0,1,1
9182736450,2800,3509,340204,,0,0,1,1
realmadrid534,82949,79,64,Fan account. Not official.,0,0,1,1
photo_by_anna,195955,3630,46376,Freelance illustrator | art prints available,1,37254,1,0
lisa_writes,266285,1,2,Click link below 💰,0,0,0,1
fit_jessica,50,49,447,Traveler | 50+ countries visited ✈️,0,296,1,0
get_rich_88,721,3831,234643,DM me to grow your account fast,0,0,1,1
john_doe,102,209,100,Musician. Coffee addict. ☕,0,189,1,0
natgeo732,354711,4,193,Fan account. Not official.,0,0,1,1
fit_jessica,69,84,602,fitness coach 💪 DM for plans,0,525,1,0
paul_runs,50603,13,0,,0,0,0,1
kyliejenner719,65529,37,47,Fan account. Not official.,0,0,1,1
1234567890ab,2654,4344,481155,FREE BTC airdrop → link in bio,0,0,1,1
taylorswift,94227589,175,36269,Oscar-winning director | Production company: @StudioX,1,132782,1,0
get_rich_88,0,3471,37,Click link below 💰,0,0,0,1
xXx_profit_xXx,49,4964,26,Click link below 💰,0,0,1,1
sarah_smith,200639,9,3,btc eth airdrop free coins,0,0,0,1
crypto_king_9999,4981,3808,342997,btc eth airdrop free coins,0,0,1,1
oprah803,68221,87,48,Fan account. Not official.,0,0,1,1
earn_fast_2024,3941,3658,417537,♻️ repost to win $1000,0,0,1,1
b.scott.official,50,104,217,Nurse practitioner | women's health advocate,0,309,1,0
the_real_sam,440423,0,8,btc eth airdrop free coins,0,0,1,1
justinbieber193,7320,69,136,Fan account. Not official.,0,0,1,1
crypto_king_9999,4235,4203,186672,♻️ repost to win $1000,0,0,1,1
lena_captures,3164285,2817,27816,Musician. Coffee addict. ☕,0,10670,1,0
q7w8e9r0t1y2,3165,4272,492620,📈 passive income daily,0,0,1,1
airdrop_winner99,73,4671,11,crypto signals ✅ 99% win rate,0,0,0,1
fcbarcelona,31903497,1721,66532,Hollywood actor | Upcoming: Summer Blockbuster 2025,1,297410,1,0
free_followers_now,29,4627,23,,0,0,0,1
acc29471838,3585,4439,302187,btc eth airdrop free coins,0,0,1,1
john_doe,68,110,100,Podcaster | interviewing founders,0,16,1,0
natgeo58,397030,19,51,Fan account. Not official.,0,0,1,1
elonmusk273,251894,89,44,Fan account. Not official.,0,0,1,1
mike_2023,50,41,100,Medical student | future doctor 🩺,0,972,1,0
99882736450,2983,4691,204738,crypto signals ✅ 99% win rate,0,0,1,1
realmadrid840,101424,80,19,Fan account. Not official.,0,0,1,1
realmadrid,8924750,1036,67681,Professional athlete | Team captain | Brand ambassador,1,35253,1,0
nina_art,75,77,735,Teacher & lifelong learner 📚,0,476,1,0
mindful_maya,50,32,100,Dog lover 🐾 | Hiking | Books,0,847,1,0
botanist_beth,464445,20,8,investment advisor DM me,0,0,0,1
earn_fast_2024,4368,4802,313122,follow for follow back,0,0,1,1
kimkardashian,21726654,973,59395,World-renowned chef 👨‍🍳 | Author of 3 cookbooks,1,16355,1,0
mark_adventure,327012,17,11,,0,0,0,1
mindful_maya,2107451,4019,42816,Yoga instructor | wellness coach 🧘,1,23240,1,0
emma.j,79,91,547,Medical student | future doctor 🩺,0,899,1,0
paul_runs,421058,3970,44262,Entrepreneur | Founder @startup,0,29396,1,0
nasa,182083949,1923,67690,Hollywood actor | Upcoming: Summer Blockbuster 2025,1,27362,1,0
justinbieber,111456299,1179,63941,World #1 tennis player 🎾 | Foundation: @AidFundation,1,474231,1,0
journeys_with_kai,50,56,279,photographer | travel 📷,0,644,1,0
fit_jessica,239572,40,4,,0,0,1,1
zz_promo_zz,60,3740,13,♻️ repost to win $1000,0,0,1,1
real_human_01234,84,3077,38,🔞 link in bio,0,0,0,1
99882736450,52,4489,28,Real estate investor | DM for passive income secrets,0,0,0,1
free_follower_bot,9,3220,44,crypto signals ✅ 99% win rate,0,0,0,1
jeffbezos685,127276,68,181,Fan account. Not official.,0,0,1,1
lena_captures,50,20,100,Environmental activist 🌱,0,335,1,0
follow_back_101,30,3159,25,Real estate investor | DM for passive income secrets,0,0,0,1
chris_builds,46531,42,6,follow for follow back,0,0,0,1
earn_fast_2024,3147,3960,343223,FREE BTC airdrop → link in bio,0,0,1,1
everyday_elena,50,108,170,Retired engineer | amateur astronomer 🔭,0,737,1,0
acc29471838,26,3717,2,Click link below 💰,0,0,1,1
everyday_elena,265918,21,0,NFT investor | crypto tips,0,0,0,1
lena_captures,50,106,219,Data scientist | ML researcher,0,227,1,0
neymarjr,138929313,185,12017,Iconic musician 🎸 | 40+ years on stage,1,57695,1,0
amy_joy,392080,40,9,crypto signals ✅ 99% win rate,0,0,1,1
fit_jessica,88,35,249,Retired engineer | amateur astronomer 🔭,0,128,1,0
free_follower_bot,98,4904,15,FREE BTC airdrop → link in bio,0,0,1,1
mike_2023,176,98,100,Dance teacher | choreographer,0,725,1,0
nike555,15360,12,165,Fan account. Not official.,0,0,1,1
taylorswift899,178508,69,15,Fan account. Not official.,0,0,1,1
bot_account_7,63,4110,3,,0,0,0,1
follow_back_101,3602,4241,118913,,0,0,1,1
botanist_beth,170,136,515,Nurse practitioner | women's health advocate,0,586,1,0
elonmusk304,2322,57,143,Fan account. Not official.,0,0,1,1
free_follower_bot,43,3743,41,,0,0,1,1
9182736450,2714,4470,457200,follow for follow back,0,0,1,1
grace_beauty,75,72,100,Entrepreneur | Founder @startup,0,35,1,0
sarah_smith,50,28,100,Marketing professional | keynote speaker,0,988,1,0
paul_runs,50,62,100,Developer | Open source enthusiast,0,300,1,0
mike_2023,3096434,4326,31786,photographer | travel 📷,1,33363,1,0
dev_pete,50,90,100,Architect | sustainable design,0,925,1,0
free_follower_bot,84,4203,35,DM me to grow your account fast,0,0,1,1
9182736450,48,4156,7,🔞 link in bio,0,0,1,1
creative_dan,341,249,834,Dance teacher | choreographer,0,403,1,0
nina_art,50,14,131,Nurse practitioner | women's health advocate,0,911,1,0
airdrop_winner99,3198,4385,367808,,0,0,1,1
alex_travel,50,96,107,Wildlife photographer based in Kenya,0,722,1,0
b.scott.official,50,33,128,High school teacher | making STEM fun,0,620,1,0
get_rich_88,99,4542,12,📈 passive income daily,0,0,0,1
99882736450,53,3862,15,Click link below 💰,0,0,0,1
john_doe,263260,39,12,crypto signals ✅ 99% win rate,0,0,0,1
9182736450,15,4843,15,promo available 📩,0,0,1,1
get_rich_88,386,3820,88170,NFT investor | crypto tips,0,0,1,1
airdrop_winner99,83,3370,37,NFT investor | crypto tips,0,0,1,1
q7w8e9r0t1y2,99,3339,5,,0,0,1,1
paul_runs,158,336,228,Data scientist | ML researcher,0,298,1,0
tim_cook873,97455,99,91,Fan account. Not official.,0,0,1,1
neymarjr397,267552,93,176,Fan account. Not official.,0,0,1,1
1234567890ab,36,3687,43,crypto signals ✅ 99% win rate,0,0,0,1
b.scott.official,109,206,100,software engineer @ Google,0,506,1,0
nina_art,50,71,528,photographer | travel 📷,0,701,1,0
tradebot_fx,85,4885,42,📈 passive income daily,0,0,1,1
justinbieber423,398386,52,62,Fan account. Not official.,0,0,1,1
cristiano852,144017,73,132,Fan account. Not official.,0,0,1,1
free_followers_now,2633,3517,204780,FREE BTC airdrop → link in bio,0,0,1,1
99882736450,23,4514,30,🔞 link in bio,0,0,1,1
alex_travel,50,100,163,photographer | travel 📷,0,588,1,0
therock953,160762,80,71,Fan account. Not official.,0,0,1,1
mindful_maya,204,446,100,Entrepreneur | Founder @startup,0,583,1,0
surf_with_evan,2030307,1475,40368,Architect | sustainable design,0,24449,1,0
crypto_king_9999,99,4403,23,NFT investor | crypto tips,0,0,1,1
nike557,224158,62,46,Fan account. Not official.,0,0,1,1
kyliejenner500,201066,43,144,Fan account. Not official.,0,0,1,1
free_followers_now,955,3296,168599,DM me to grow your account fast,0,0,1,1
1234567890ab,1173,3843,366705,NFT investor | crypto tips,0,0,1,1
kyliejenner,72873882,293,68054,Official account. For business: manager@agency.com,1,453033,1,0
chef_marco,284,662,100,News journalist @NYT,0,706,1,0
mindful_maya,114,133,100,High school teacher | making STEM fun,0,872,1,0
chef_marco,239,546,271,Data scientist | ML researcher,0,804,1,0
free_follower_bot,40,3631,4,FREE BTC airdrop → link in bio,0,0,0,1
earn_fast_2024,3135,4664,170556,DM me to grow your account fast,0,0,1,1
john_doe,99,47,155,Fashion designer | PR welcome,0,246,1,0
cristiano,34997568,1543,92355,International supermodel | Agency: IMG Models,1,195382,1,0
code_master,4012249,1934,30727,Artist | Digital creator ✨,0,16937,1,0
botanist_beth,50,44,100,Developer | Open source enthusiast,0,777,1,0
photo_by_anna,1477279,3322,2158,Podcaster | interviewing founders,0,47943,1,0
fcbarcelona9,435960,43,107,Fan account. Not official.,0,0,1,1
journeys_with_kai,50,38,349,Medical student | future doctor 🩺,0,891,1,0
follow_back_101,63,4417,37,,0,0,1,1
selenagomez494,396040,83,12,Fan account. Not official.,0,0,1,1
photo_by_anna,72,125,100,Yoga instructor | wellness coach 🧘,0,688,1,0
real_human_01234,54,3068,14,Click link below 💰,0,0,0,1
nft_dropper_69,2825,4243,467756,earn $500/day 👇,0,0,1,1
sarah_smith,165800,23,7,follow for follow back,0,0,0,1
daniel_f,50,17,379,Blogger | Lifestyle & wellness,0,661,1,0
airdrop_winner99,1090,3177,169688,Real estate investor | DM for passive income secrets,0,0,1,1
cristiano737,50701,6,33,Fan account. Not official.,0,0,1,1
code_master,2368732,2596,39688,Medical student | future doctor 🩺,0,34975,1,0
surf_with_evan,50,72,119,Retired engineer | amateur astronomer 🔭,0,854,1,0
9182736450,1921,3878,152152,📈 passive income daily,0,0,1,1
realmadrid,98969102,1965,7144,Official account. For business: manager@agency.com,1,128232,1,0
everyday_elena,204903,41,3,Real estate investor | DM for passive income secrets,0,0,1,1
9182736450,3103,4126,488706,DM me to grow your account fast,0,0,1,1
nina_art,195829,36,17,,0,0,1,1
airdrop_winner99,3215,3664,102128,,0,0,1,1
the_real_sam,709879,267,1113,High school teacher | making STEM fun,1,7030,1,0
lena_captures,49666,47,6,investment advisor DM me,0,0,1,1
alex_travel,2800755,2833,40681,Dog lover 🐾 | Hiking | Books,0,23011,1,0
a8f7d3k9p2,95,4206,49,📈 passive income daily,0,0,0,1
surf_with_evan,435973,3994,35787,Nurse practitioner | women's health advocate,1,539,1,0
selenagomez206,214360,18,134,Fan account. Not official.,0,0,1,1
real_human_01234,87,3999,24,Real estate investor | DM for passive income secrets,0,0,0,1
fit_jessica,222,378,549,Yoga instructor | wellness coach 🧘,0,539,1,0
bot_account_7,0,4148,13,DM me to grow your account fast,0,0,0,1
nike641,189030,62,97,Fan account. Not official.,0,0,1,1
xXx_profit_xXx,880,4913,191530,,0,0,1,1
lisa_writes,71,135,100,UX designer @Meta,0,810,1,0
tom_techie,100,30,100,Medical student | future doctor 🩺,0,338,1,0
oprah252,260664,63,36,Fan account. Not official.,0,0,1,1
nike,56123686,392,91090,Iconic musician 🎸 | 40+ years on stage,1,127327,1,0
q7w8e9r0t1y2,628,3771,479189,promo available 📩,0,0,1,1
mike_2023,50,48,114,Fashion designer | PR welcome,0,853,1,0
botanist_beth,2069584,540,40805,Musician. Coffee addict. ☕,0,32077,1,0
paul_runs,2953672,4226,49360,Retired engineer | amateur astronomer 🔭,1,46159,1,0
photo_by_anna,320488,8,15,Click link below 💰,0,0,1,1
john_doe,50,67,316,Traveler | 50+ countries visited ✈️,0,233,1,0
mindful_maya,347092,16,16,,0,0,1,1
botanist_beth,50,104,100,Architect | sustainable design,0,620,1,0
grace_beauty,108,86,100,Podcaster | interviewing founders,0,945,1,0
code_master,122,263,100,Dance teacher | choreographer,1,250,1,0
daniel_f,4040871,4462,31511,mom of 3 | foodie 🍕,1,13307,1,0
everyday_elena,171934,5,9,🔞 link in bio,0,0,0,1
dev_pete,50,24,100,Developer | Open source enthusiast,0,183,1,0
mindful_maya,50,65,146,Dance teacher | choreographer,0,127,1,0
code_master,1176425,4232,28330,photographer | travel 📷,0,9417,1,0
mike_2023,197,257,204,Podcaster | interviewing founders,0,317,1,0
mindful_maya,393275,21,19,follow for follow back,0,0,1,1
lisa_writes,151,158,199,UX designer @Meta,0,16,1,0
9182736450,1178,4505,156682,follow for follow back,0,0,1,1
kyliejenner,58886148,891,35288,CEO @Fortune500 | Author | Speaker,1,428450,1,0
arianagrande,29487668,382,95633,Fashion icon | Creative Director @LuxuryBrand,1,317997,1,0
airdrop_winner99,12,4831,8,,0,0,0,1
daniel_f,270433,45,15,,0,0,0,1
chris_builds,460,664,203,photographer | travel 📷,0,641,1,0
1234567890ab,22,3716,35,🔞 link in bio,0,0,1,1
mike_2023,71,96,655,News journalist @NYT,0,645,1,0
neymarjr551,82739,81,156,Fan account. Not official.,0,0,1,1
mark_adventure,506,792,167,Architect | sustainable design,0,651,1,0
real_human_01234,86,3922,20,Click link below 💰,0,0,0,1
a8f7d3k9p2,1280,4146,234146,FREE BTC airdrop → link in bio,0,0,1,1
amy_joy,149412,17,13,Click link below 💰,0,0,0,1
cristiano,156206630,1674,16997,Hollywood actor | Upcoming: Summer Blockbuster 2025,1,252463,1,0
photo_by_anna,50,105,100,Chef | Recipe creator 🍳,0,158,1,0
therock118,346908,17,21,Fan account. Not official.,0,0,1,1
a8f7d3k9p2,62,4365,39,📈 passive income daily,0,0,0,1
alex_travel,90,88,121,Medical student | future doctor 🩺,0,872,1,0
mark_adventure,140463,41,12,promo available 📩,0,0,1,1
fit_jessica,50,103,253,Nurse practitioner | women's health advocate,0,411,1,0
kyliejenner65,162857,72,48,Fan account. Not official.,0,0,1,1
nft_dropper_69,4530,4173,103073,🔞 link in bio,0,0,1,1
elonmusk,124314439,1211,28692,CEO @Fortune500 | Author | Speaker,1,51808,1,0
xXx_profit_xXx,4204,3481,444619,,0,0,1,1
chris_builds,327296,40,7,,0,0,0,1
mindful_maya,148,362,544,Environmental activist 🌱,0,981,1,0
mark_adventure,301069,45,6,btc eth airdrop free coins,0,0,0,1
mike_2023,50,75,412,Traveler | 50+ countries visited ✈️,0,887,1,0
journeys_with_kai,385944,41,1,Click link below 💰,0,0,1,1
q7w8e9r0t1y2,3211,3368,275151,investment advisor DM me,0,0,1,1
the_real_sam,68,122,140,Environmental activist 🌱,0,641,1,0
a8f7d3k9p2,67,3830,14,FREE BTC airdrop → link in bio,0,0,0,1
alex_travel,50,60,100,Data scientist | ML researcher,0,120,1,0
a8f7d3k9p2,956,3873,185554,Get free followers — click bio link,0,0,1,1
lisa_writes,50,47,100,Environmental activist 🌱,0,583,1,0
arianagrande672,338399,81,163,Fan account. Not official.,0,0,1,1
elonmusk,184943129,480,94338,Professional athlete | Team captain | Brand ambassador,1,184600,1,0
free_follower_bot,1457,3370,459851,FREE BTC airdrop → link in bio,0,0,1,1
the_real_sam,72,118,100,Musician. Coffee addict. ☕,0,229,1,0
arianagrande367,12278,55,97,Fan account. Not official.,0,0,1,1
q7w8e9r0t1y2,714,4504,431585,btc eth airdrop free coins,0,0,1,1
selenagomez643,489927,91,31,Fan account. Not official.,0,0,1,1
alex_travel,50,107,100,photographer | travel 📷,0,622,1,0
surf_with_evan,4661108,3700,48451,Retired engineer | amateur astronomer 🔭,0,28556,1,0
mike_2023,142,329,104,Traveler | 50+ countries visited ✈️,0,327,1,0
the_real_sam,323538,19,10,btc eth airdrop free coins,0,0,1,1
realmadrid,180737262,1542,19936,Grammy-winning artist 🎵 | New album out now,1,68985,1,0
mindful_maya,813638,206,24417,Entrepreneur | Founder @startup,0,19550,1,0
tom_techie,50,90,100,Wildlife photographer based in Kenya,0,65,1,0
john_doe,387216,30,3,Real estate investor | DM for passive income secrets,0,0,0,1
sarah_smith,134,145,219,Data scientist | ML researcher,0,981,1,0
lena_captures,233,435,1149,High school teacher | making STEM fun,0,815,1,0
john_doe,490094,6,1,follow for follow back,0,0,0,1
free_follower_bot,29,3776,24,,0,0,1,1
code_master,41699,28,1,📈 passive income daily,0,0,1,1
journeys_with_kai,178,439,100,Data scientist | ML researcher,0,306,1,0
airdrop_winner99,93,4419,17,♻️ repost to win $1000,0,0,1,1
nike,96441390,189,94696,Official account. For business: manager@agency.com,1,187766,1,0
sarah_smith,313728,28,0,,0,0,1,1
airdrop_winner99,44,3044,9,DM me to grow your account fast,0,0,0,1
lisa_writes,741415,4155,30152,Podcaster | interviewing founders,0,47494,1,0
daniel_f,63,140,100,fitness coach 💪 DM for plans,0,529,1,0
mike_2023,4636453,4010,35628,Retired engineer | amateur astronomer 🔭,0,48062,1,0
chris_builds,304555,35,10,Real estate investor | DM for passive income secrets,0,0,0,1
real_human_01234,49,4274,9,Get free followers — click bio link,0,0,0,1
